name	key	ref_name	ref_key	index	value	translation
###HEADER	version-etc	###HEADER	version-etc	0	<<00000003FEFE>>			
###HEADER	class	###HEADER	class	1	ColossalFramework.Globalization.Locale, ColossalManaged, Version=0.3.0.0, Culture=neutral, PublicKeyToken=null			
###HEADER	native-name	###HEADER	native-name	2	ENGLISH			
###HEADER	english-name	###HEADER	english-name	3	(ENGLISH)			
###HEADER	app-id	###HEADER	app-id	4	<<00000000>>			
###HEADER	index-count	###HEADER	index-count	5	[[0x34F]]			
CHIRP_TREASURE_HUNT		CHIRP_TREASURE_HUNT		0	[[0xC]]			
1989	Flood Light Floor Red	PROPS_TITLE	Flood Light Floor Red	0	Red Floor Light			
1989	Flood Light Floor White	PROPS_TITLE	Flood Light Floor White	0	White Floor Light			
1989	Wall Light Orange	PROPS_TITLE	Wall Light Orange	0	Orange Wall-Mounted Flood Light #3			
1989	Wall Light White	PROPS_TITLE	Wall Light White	0	White Wall-Mounted Flood Light #3			
1989	Basketball hoop	PROPS_TITLE	Basketball hoop	0	Basketball Hoop			
1989	Weighlifting bench	PROPS_TITLE	Weighlifting bench	0	Weightlifting Bench			
1989	Prison table	PROPS_TITLE	Prison table	0	Prison Table			
1989	Prison fence	PROPS_TITLE	Prison fence	0	Prison Fence, Short			
1989	Prison fence long	PROPS_TITLE	Prison fence long	0	Prison Fence, Long			
1989	flag_pole_wall	PROPS_TITLE	flag_pole_wall	0	Wall-Mounted Flagpole			
1989	Modern Park Lightpole 01	PROPS_TITLE	Modern Park Lightpole 01	0	Modern Street Lamp #1 			
1989	Modern Park Lightpole 02	PROPS_TITLE	Modern Park Lightpole 02	0	Modern Street Lamp #2 			
1989	Modern Park Lightpole 03	PROPS_TITLE	Modern Park Lightpole 03	0	Modern Street Lamp #3 			
1989	Modern Park Lightpole Double 01	PROPS_TITLE	Modern Park Lightpole Double 01	0	Modern Double Street Lamp #1 			
1989	Modern Park Bench 01	PROPS_TITLE	Modern Park Bench 01	0	Modern Park Bench #1 			
1989	Modern Park Bench 02	PROPS_TITLE	Modern Park Bench 02	0	Modern Park Bench #2 			
1989	Modern Park Bench 03	PROPS_TITLE	Modern Park Bench 03	0	Modern Park Bench #3 			
1989	Modern Planter 01	PROPS_TITLE	Modern Planter 01	0	Modern Planter #1 			
1989	Modern Planter 02	PROPS_TITLE	Modern Planter 02	0	Modern Planter #2 			
1989	Modern Planter 03	PROPS_TITLE	Modern Planter 03	0	Modern Planter #3 			
1989	Modern Planterbench 01	PROPS_TITLE	Modern Planterbench 01	0	Modern Planter Bench #1 			
1989	Modern Planterbench 02	PROPS_TITLE	Modern Planterbench 02	0	Modern Planter Bench #2 			
1989	Modern Planterbench 03	PROPS_TITLE	Modern Planterbench 03	0	Modern Planter Bench #3 			
1989	Modern Pergola 01	PROPS_TITLE	Modern Pergola 01	0	Modern Pergola #1 			
1989	Modern Pergola 02	PROPS_TITLE	Modern Pergola 02	0	Modern Pergola #2 			
1989	Modern Pergola 03	PROPS_TITLE	Modern Pergola 03	0	Modern Pergola #3 			
1989	Modern Sculpture 01	PROPS_TITLE	Modern Sculpture 01	0	Modern Sculpture #1 			
1989	Modern Sculpture 02	PROPS_TITLE	Modern Sculpture 02	0	Modern Sculpture #2 			
1989	Modern Sculpture 03	PROPS_TITLE	Modern Sculpture 03	0	Modern Sculpture #3 			
1989	Modern Fountain 01	PROPS_TITLE	Modern Fountain 01	0	Modern Fountain #1 			
1989	Modern Fountain 02	PROPS_TITLE	Modern Fountain 02	0	Modern Fountain #2 			
1989	Modern Fountain 03	PROPS_TITLE	Modern Fountain 03	0	Modern Fountain #3 			
1989	Ice Cream Stand 01	PROPS_TITLE	Ice Cream Stand 01	0	Ice Cream Stand #1 			
1989	Ice Cream Stand 02	PROPS_TITLE	Ice Cream Stand 02	0	Ice Cream Stand #2 			
1989	Food Truck 01	PROPS_TITLE	Food Truck 01	0	Food Truck #1 			
1989	Food Truck 02	PROPS_TITLE	Food Truck 02	0	Food Truck #2 			
1989	Pedestrian Street Bollard Static	PROPS_TITLE	Pedestrian Street Bollard Static	0	Pedestrian Bollard 			
1989	Pedestrian Street Bollard Enter	PROPS_TITLE	Pedestrian Street Bollard Enter	0	Pedestrian Bollard Enter			
1989	Pedestrian Street Bollard Exit	PROPS_TITLE	Pedestrian Street Bollard Exit	0	Pedestrian Bollard Exit			
1989	Pedestrian Street Bollard EnterAndExit	PROPS_TITLE	Pedestrian Street Bollard EnterAndExit	0	Pedestrian Bollard Enter and Exit			
1989	Recycling Container 01	PROPS_TITLE	Recycling Container 01	0	Modern Recycling Container #1			
1989	Recycling Container 02	PROPS_TITLE	Recycling Container 02	0	Modern Recycling Container #2			
1989	Recycling Container 03	PROPS_TITLE	Recycling Container 03	0	Modern Recycling Container #3			
1989	Recycling Container 04	PROPS_TITLE	Recycling Container 04	0	Modern Recycling Container #4			
1989	Mural Pattern Decal 01	PROPS_TITLE	Mural Pattern Decal 01	0	Street Painting Tiles #1			
1989	Mural Pattern Decal 02	PROPS_TITLE	Mural Pattern Decal 02	0	Street Painting Tiles #2			
1989	Mural Pattern Decal 03	PROPS_TITLE	Mural Pattern Decal 03	0	Street Painting Tiles #3			
1989	Mural Pattern Decal 04	PROPS_TITLE	Mural Pattern Decal 04	0	Street Painting Tiles #4			
1989	Mural Pattern Decal 05	PROPS_TITLE	Mural Pattern Decal 05	0	Street Painting Tiles #5			
1989	Mural Pattern Decal 06	PROPS_TITLE	Mural Pattern Decal 06	0	Street Painting Tiles #6			
1989	Mural Pattern Decal 07	PROPS_TITLE	Mural Pattern Decal 07	0	Street Painting Tiles #7			
1989	Mural Pattern Decal 08	PROPS_TITLE	Mural Pattern Decal 08	0	Street Painting Tiles #8			
1989	Mural Pattern Decal 09	PROPS_TITLE	Mural Pattern Decal 09	0	Street Painting Tiles #9			
1989	Mural Pattern Decal 10	PROPS_TITLE	Mural Pattern Decal 10	0	Street Painting Tiles #10			
1989	Mural Pattern Decal 11	PROPS_TITLE	Mural Pattern Decal 11	0	Street Painting Tiles #11			
1989	Mural Pattern Decal 12	PROPS_TITLE	Mural Pattern Decal 12	0	Street Painting Tiles #12			
1989	Mural Pattern Decal 13	PROPS_TITLE	Mural Pattern Decal 13	0	Street Painting Tiles #13			
1989	Mural Pattern Decal 14	PROPS_TITLE	Mural Pattern Decal 14	0	Street Painting Tiles #14			
1989	Mural Pattern Decal 15	PROPS_TITLE	Mural Pattern Decal 15	0	Street Painting Tiles #15			
1989	Mural Pattern Decal 01 Winter	PROPS_TITLE	Mural Pattern Decal 01 Winter	0	Street Painting Tiles #1			
1989	Mural Pattern Decal 02 Winter	PROPS_TITLE	Mural Pattern Decal 02 Winter	0	Street Painting Tiles #2			
1989	Mural Pattern Decal 03 Winter	PROPS_TITLE	Mural Pattern Decal 03 Winter	0	Street Painting Tiles #3			
1989	Mural Pattern Decal 04 Winter	PROPS_TITLE	Mural Pattern Decal 04 Winter	0	Street Painting Tiles #4			
1989	Mural Pattern Decal 05 Winter	PROPS_TITLE	Mural Pattern Decal 05 Winter	0	Street Painting Tiles #5			
1989	Mural Pattern Decal 06 Winter	PROPS_TITLE	Mural Pattern Decal 06 Winter	0	Street Painting Tiles #6			
1989	Mural Pattern Decal 07 Winter	PROPS_TITLE	Mural Pattern Decal 07 Winter	0	Street Painting Tiles #7			
1989	Mural Pattern Decal 08 Winter	PROPS_TITLE	Mural Pattern Decal 08 Winter	0	Street Painting Tiles #8			
1989	Mural Pattern Decal 09 Winter	PROPS_TITLE	Mural Pattern Decal 09 Winter	0	Street Painting Tiles #9			
1989	Mural Pattern Decal 10 Winter	PROPS_TITLE	Mural Pattern Decal 10 Winter	0	Street Painting Tiles #10			
1989	Mural Pattern Decal 11 Winter	PROPS_TITLE	Mural Pattern Decal 11 Winter	0	Street Painting Tiles #11			
1989	Mural Pattern Decal 12 Winter	PROPS_TITLE	Mural Pattern Decal 12 Winter	0	Street Painting Tiles #12			
1989	Mural Pattern Decal 13 Winter	PROPS_TITLE	Mural Pattern Decal 13 Winter	0	Street Painting Tiles #13			
1989	Mural Pattern Decal 14 Winter	PROPS_TITLE	Mural Pattern Decal 14 Winter	0	Street Painting Tiles #14			
1989	Mural Pattern Decal 15 Winter	PROPS_TITLE	Mural Pattern Decal 15 Winter	0	Street Painting Tiles #15			
1989	Pedestrian Street 02 Decal	PROPS_TITLE	Pedestrian Street 02 Decal	0	Bluestone Pavers #1			
1989	Small Pedestrian Street 01 Decal	PROPS_TITLE	Small Pedestrian Street 01 Decal	0	Sandstone Pavers #1			
1989	Small Pedestrian Street 03 Decal	PROPS_TITLE	Small Pedestrian Street 03 Decal	0	Cobblestones #1			
1989	Large Pedestrian Street 01 Decal	PROPS_TITLE	Large Pedestrian Street 01 Decal	0	Sandstone Pavers #2			
1989	Large Pedestrian Street 03 Decal	PROPS_TITLE	Large Pedestrian Street 03 Decal	0	Cobblestones #2			
1989	Pedestrian Street 02 Decal Winter	PROPS_TITLE	Pedestrian Street 02 Decal Winter	0	Bluestone Pavers #1			
1989	Small Pedestrian Street 01 Decal Winter	PROPS_TITLE	Small Pedestrian Street 01 Decal Winter	0	Sandstone Pavers #1			
1989	Small Pedestrian Street 03 Decal Winter	PROPS_TITLE	Small Pedestrian Street 03 Decal Winter	0	Cobblestones #1			
1989	Large Pedestrian Street 01 Decal Winter	PROPS_TITLE	Large Pedestrian Street 01 Decal Winter	0	Sandstone Pavers #2			
1989	Large Pedestrian Street 03 Decal Winter	PROPS_TITLE	Large Pedestrian Street 03 Decal Winter	0	Cobblestones #2			
1989	Revolving Door 01	PROPS_TITLE	Revolving Door 01	0	Revolving Door			
1989	Plaza Light 01	PROPS_TITLE	Plaza Light 01	0	Small Plaza Light 			
1989	Plaza Light 02	PROPS_TITLE	Plaza Light 02	0	Small Plaza Wall Light 			
1989	ATM Machine 01	PROPS_TITLE	ATM Machine 01	0	Free-Standing ATM 			
1989	ATM Machine 02	PROPS_TITLE	ATM Machine 02	0	Wall ATM 			
1989	Cryptocurrency ATM Machine 01	PROPS_TITLE	Cryptocurrency ATM Machine 01	0	ChirperCrypto Trading Machine 			
1989	ATM Sign 01	PROPS_TITLE	ATM Sign 01	0	ATM Sign 			
1989	Corporate Advertisement 01	PROPS_TITLE	Corporate Advertisement 01	0	King&Ban Banking Ad 			
1989	Corporate Advertisement 02	PROPS_TITLE	Corporate Advertisement 02	0	Wise Invest Ad 			
1989	Corporate Advertisement 03	PROPS_TITLE	Corporate Advertisement 03	0	Fund It Ad 			
1989	Corporate Advertisement 04	PROPS_TITLE	Corporate Advertisement 04	0	CurrencyCoin Ad 			
1989	Corporate Advertisement 05	PROPS_TITLE	Corporate Advertisement 05	0	Everheld Holdings Ad 			
1989	Corporate Advertisement 06	PROPS_TITLE	Corporate Advertisement 06	0	cMc Ad 			
1989	Corporate Advertisement 07	PROPS_TITLE	Corporate Advertisement 07	0	City Investment Ad #1 			
1989	Corporate Advertisement 08	PROPS_TITLE	Corporate Advertisement 08	0	City Investment Ad #2 			
1989	Corporate Advertisement Random Small	PROPS_TITLE	Corporate Advertisement Random Small	0	Random Small Financial Ad 			
1989	Corporate Advertisement Random Medium	PROPS_TITLE	Corporate Advertisement Random Medium	0	Random Medium Financial Ad 			
1989	Corporate Flag	PROPS_TITLE	Corporate Flag	0	Financial Corporation Flag 			
1989	Cafe Table Set 01	PROPS_TITLE	Cafe Table Set 01	0	Café Table Set #1			
1989	Cafe Table Set 02	PROPS_TITLE	Cafe Table Set 02	0	Café Table Set #2			
1989	Designer Table Set 01	PROPS_TITLE	Designer Table Set 01	0	Restaurant Table Set #1			
1989	Designer Table Set 02	PROPS_TITLE	Designer Table Set 02	0	Restaurant Table Set #2			
1989	Snowman01	PROPS_TITLE	Snowman01	0	Snowman #1			
1989	Snowman02	PROPS_TITLE	Snowman02	0	Snowman #2			
1989	Snowman03	PROPS_TITLE	Snowman03	0	Snowman #3			
1989	Snowman Random	PROPS_TITLE	Snowman Random	0	Random Snowman			
1989	Collapsed building	PROPS_TITLE	Collapsed building	0	A heap of rubble			
1989	Christmas_Tree_Prop	PROPS_TITLE	Christmas_Tree_Prop	0	Christmas Tree			
1989	Rustic_Table	PROPS_TITLE	Rustic_Table	0	Rustic Table			
1989	Snow Decal	PROPS_TITLE	Snow Decal	0	Snow Decal			
1989	Ice Decal	PROPS_TITLE	Ice Decal	0	Ice Decal			
1989	Curling Decal	PROPS_TITLE	Curling Decal	0	Curling Decal			
1989	Reindeer_Fence	PROPS_TITLE	Reindeer_Fence	0	Reindeer Fence			
1989	Ice Bench	PROPS_TITLE	Ice Bench	0	Ice Bench			
1989	Snowmobile	PROPS_TITLE	Snowmobile	0	Snowmobile			
1989	High swimming pool covered	PROPS_TITLE	High swimming pool covered	0	High-Level Swimming Pool			
1989	Swimming pool covered	PROPS_TITLE	Swimming pool covered	0	Swimming pool			
1989	Deck Chair Winter	PROPS_TITLE	Deck Chair Winter	0	Deck Chair			
1989	High Deck Chair Winter	PROPS_TITLE	High Deck Chair Winter	0	High-level Deck Chair			
1989	Winter Flower Pot 01	PROPS_TITLE	Winter Flower Pot 01	0	Flowerpot #1			
1989	Winter Flower Pot 02	PROPS_TITLE	Winter Flower Pot 02	0	Flowerpot #2			
1989	Winter Flower Pot 03	PROPS_TITLE	Winter Flower Pot 03	0	Flowerpot #3			
1989	High Parasol Winter	PROPS_TITLE	High Parasol Winter	0	High-Level Parasol			
1989	Parasol Winter	PROPS_TITLE	Parasol Winter	0	Parasol			
1989	Hedge Winter 01	PROPS_TITLE	Hedge Winter 01	0	Long Hedge			
1989	Hedge Winter 02	PROPS_TITLE	Hedge Winter 02	0	Short Hedge			
1989	High-Tiles Winter	PROPS_TITLE	High-Tiles Winter	0	Yard Tiles			
1989	Tiles Winter	PROPS_TITLE	Tiles Winter	0	High-Level Tiling			
1989	Asphalt_old_winter	PROPS_TITLE	Asphalt_old_winter	0	Old Asphalt			
1989	Winter Garden Flowers	PROPS_TITLE	Winter Garden Flowers	0	Flower garden			
1989	Winter Garden Fountain	PROPS_TITLE	Winter Garden Fountain	0	Garden Fountain			
