0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）	更新日
1422	BUILDING_SHORT_DESC	Crude Oil Tank Farm 02	0	A large crude oil storage with pumping station, pipes, eight tanks and small maintenance building.	ポンプ場、パイプ、8つのタンクを持ち小さな管理施設を備えた大きな原油貯蔵施設です。	1.11.0-f3 にて追加	
1423	BUILDING_SHORT_DESC	Crude Oil Storage Cavern 01	0	A fenced field with a pumping station and other equipment that is used to pump oil to large underground oil storage caverns.	大型の地下石油貯蔵洞窟に原油を保存するポンプと、付帯設備を備えた柵のある貯蔵施設です。	1.11.0-f3 にて追加	
1424	BUILDING_SHORT_DESC	Oil Industry Storage 01	0	Two dome shelters for storing oil.	原油を貯蔵できる２つのドームシェルターです。	1.11.0-f3 にて追加	
1425	BUILDING_SHORT_DESC	Oil Sludge Pyrolysis Plant 01	0	Oil sludge pyrolysis plants take oil and processes it into petroleum.	油スラッジ熱分解プラントは原油から不純物を取り除いた石油を生産します。	1.11.0-f3 にて追加	
1426	BUILDING_SHORT_DESC	Waste Oil Refining Plant 01	0	Waste oil refining plants take oil and processes it into petroleum.	廃油精製プラントは廃油から石油を生産します。	1.11.0-f3 にて追加	
1427	BUILDING_SHORT_DESC	Petrochemical Plant 01	0	Petrochemical plants take oil and uses fluid catalytic cracking to produce plastic.	石油化学プラントは流動接触分解を用いて原油から特殊製品 (プラスチック)を製造します。	1.11.0-f3 にて追加	
1428	BUILDING_SHORT_DESC	Naphtha Cracker Plant 01	0	Naphta cracker plants manufacture oil industry special good – plastic.	ナフサクラッカープラントは石油産業の特殊製品 (プラスチック) を製造しています。	1.11.0-f3 にて追加	
1429	BUILDING_SHORT_DESC	Ore Industry Main Building Level 1	0	Ore Industry Main Building sets an unassigned Industry Area’s type to Ore Industry and works as the Industry Area’s Headquarter for city service vehicles.	石油産業本館は、未設定の産業エリアの種類を石油産業に設定し、産業エリアの都市サービス車両のための本社として機能します。	1.11.0-f3 にて追加	
1430	BUILDING_SHORT_DESC	Ore Industry Main Building Level 2	0	Ore Industry Main Building sets an unassigned Industry Area’s type to Ore Industry and works as the Industry Area’s Headquarter for city service vehicles.	石油産業本館は、未設定の産業エリアの種類を石油産業に設定し、産業エリアの都市サービス車両のための本社として機能します。	1.11.0-f3 にて追加	
1431	BUILDING_SHORT_DESC	Ore Industry Main Building Level 3	0	Ore Industry Main Building sets an unassigned Industry Area’s type to Ore Industry and works as the Industry Area’s Headquarter for city service vehicles.	石油産業本館は、未設定の産業エリアの種類を石油産業に設定し、産業エリアの都市サービス車両のための本社として機能します。	1.11.0-f3 にて追加	
1432	BUILDING_SHORT_DESC	Ore Industry Workers Barracks 01	0	Workers’ barracks increases the work efficiency of the workers in the Industry Area.	労働者宿舎は、その産業エリアにおける労働者の作業効率を上昇させます。	1.11.0-f3 にて追加	
1433	BUILDING_SHORT_DESC	Ore Industry Maintenance Building 01	0	Maintenance Buildings take care of industrial buildings increasing their utilization rate and reducing wastage.	管理棟は、工場を管理し、稼働率を高め、廃棄物を削減します。	1.11.0-f3 にて追加	
1434	BUILDING_SHORT_DESC	Ore Mine 01	0	An ore extraction site with basic equipment for mining ore.	鉱石採掘のための基本的な設備を備えた鉱石採掘場。	1.11.0-f3 にて追加	
1435	BUILDING_SHORT_DESC	Ore Mine 02	0	An ore extraction site with a big mining crane.	大きな採掘クレーンを備えた鉱石採掘場。	1.11.0-f3 にて追加	
1436	BUILDING_SHORT_DESC	Ore Mine 03	0	An ore extraction site with a huge bucket wheel excavator.	巨大なバケットホイールの掘削機を備えた鉱石採掘場。	1.11.0-f3 にて追加	
1437	BUILDING_SHORT_DESC	Ore Mine Underground 01	0	A small mine for extracting ore from underground deposits.	鉱床から鉱石を採掘するための小さな鉱山。	1.11.0-f3 にて追加	
1438	BUILDING_SHORT_DESC	Ore Mine Underground 02	0	A large mine with advanced equipment for extracting ore from underground deposits.	鉱床から鉱石を採掘するための高度な設備を備えた大規模な鉱山。	1.11.0-f3 にて追加	
1439	BUILDING_SHORT_DESC	Seabed Mining Vessel 01	0	A mining vessel designed to extract ore from underwater deposits.	水底鉱床から鉱石を抽出するために設計された採掘船。	1.11.0-f3 にて追加	
1440	BUILDING_SHORT_DESC	Raw Mineral Storage 01	0	A storage facility for storing the ore industry raw materials.	鉱業の原料（鉱石）を保管するための貯蔵施設です。	1.11.0-f3 にて追加	
1441	BUILDING_SHORT_DESC	Ore Storage 01	0	A lot that is used for storing the ore industry raw materials.	鉱石などの鉱業の原料を保存する土地です。	1.11.0-f3 にて追加	
1442	BUILDING_SHORT_DESC	Sand Storage 01	0	A lot that is used for storing the ore industry raw materials.	砂鉱などの鉱業の原料を保存する土地です。	1.11.0-f3 にて追加	
1443	BUILDING_SHORT_DESC	Ore Industry Storage 01	0	A large storage building for storing the ore industry raw materials.	鉱業の原料（鉱石）を保管するための大きな貯蔵施設です。	1.11.0-f3 にて追加	
1444	BUILDING_SHORT_DESC	Glass Manufacturing Plant 01	0	Glass manufacturing plants use mined ore raw materials to manufacture glass sheets.	ガラス工場は、未加工の鉱石からガラス板を生産する加工施設です。	1.11.0-f3 にて追加	2018/10/27
1445	BUILDING_SHORT_DESC	Fiberglass Plant 01	0	Fibreglass plants use mined raw materials to form glass fibers.	ガラス繊維プラントは、未加工の鉱石からガラス繊維を生産する加工施設です。	1.11.0-f3 にて追加	
1446	BUILDING_SHORT_DESC	Ore Grinding Mill 01	0	Ore grinding mills take ore and processes it into metals.	鉱石粉砕工場は、未加工の鉱石から金属を生産する加工施設です。	1.11.0-f3 にて追加	
1447	BUILDING_SHORT_DESC	Rotary Kiln Plant 01	0	Rotary kiln use raw materials like ore and produce metals during pyroprocessing.	回転炉は、未加工の鉱石を加熱し、金属を生産する加工施設です。	1.11.0-f3 にて追加	
1448	BUILDING_SHORT_DESC	Festival Area 1	0	The Festival Area has all the necessary space and facilities to organize great music events like festivals and band concerts.	フェス会場はフェスやバンドコンサートなど大規模な音楽イベントの開催に必要なスペースと設備を備えています。		
1449	BUILDING_SHORT_DESC	Broadcasting Studios	0	The Media Broadcast Building is a significant landmark and it attracts people to see its impressive broadcast tower.	メディア放送局は重要なランドマークの一つで、市民はその魅力的な放送塔を見ることが出来ます。	1.9.0-f5で追加	
1450	BUILDING_SHORT_DESC	Live Music Venue	0	People can enjoy the local music culture all around the year even when there are no bands playing in the Festival Area.	フェスティバル会場でバンド演奏が行われていない時でも、年間を通して地元の音楽文化を楽しむ事が出来ます。	1.9.0-f5で追加	
1451	BUILDING_SHORT_DESC	Festival Fan Zone	0	People who do not fit in the Festival Area or prefer to follow the concert further away can watch the band playing from the Fan Zone Park.	会場から溢れてしまったり、会場から離れた場所でもコンサートを楽しみたい人達は、このファン広場からもコンサートを楽しむ事が出来ます。	1.9.0-f5で追加　※128行に合わせて「ファン広場」としました	
1452	BUILDING_SHORT_DESC	Football Stadium	0	A Football Stadium to host games in your city.	あなたの都市で試合を開催するためのサッカースタジアムです。		
1453	BUILDING_SHORT_DESC	Coal Power Plant	0	The coal power plant turns coal into electricity.	石炭発電所は石炭 (鉱石) を電気に変えます。		2018/11/3
1454	BUILDING_SHORT_DESC	Oil Power Plant	0	The oil power plant burns oil for electricity.	石油発電所は石油 (原油)を燃やして発電します。		2018/11/3
1455	BUILDING_SHORT_DESC	Nuclear Power Plant	0	The nuclear power plant uses uranium to produce clean electricity.	原子力発電所はウランを用いてクリーンな電気を生み出します。		
1456	BUILDING_SHORT_DESC	Wind Turbine	0	The wind turbine produces clean electricity from the wind.	風力タービンは風からクリーンな電気を生み出します。		
1457	BUILDING_SHORT_DESC	Advanced Wind Turbine	0	The wind turbine produces clean electricity from the wind.	風力タービンは風からクリーンな電気を生み出します。		
1458	BUILDING_SHORT_DESC	Solar Power Plant	0	The solar power plant creates electricity out of sunlight. By night it distributes electricity stored in its batteries.	太陽熱発電は日光をクリーンな電気に変えます。夜の間は、地下のバッテリーから電力を供給します。		
1459	BUILDING_SHORT_DESC	Water Intake	0	The water pumping station pumps water from rivers and lakes.	ポンプ場は川や湖から水を汲み上げます。		
1460	BUILDING_SHORT_DESC	Water Outlet	0	The water drain pipe releases waste water into lakes and rivers.	排水管は汚れた水を川や湖に流します。		
1461	BUILDING_SHORT_DESC	Water Treatment Plant	0	The water treatment plant purifies most of the sewage before it is pumped out.	下水処理場は汚れた水のほとんどを浄化して排水します。		
1462	BUILDING_SHORT_DESC	Water Tower	0	The water tower distributes fresh water to areas without the need of a body of water close by.	給水塔は近くに水域がなくても地域に浄水を供給します。		
1463	BUILDING_SHORT_DESC	Landfill Site	0	A landfill site is used to store garbage.	ゴミ処分場はゴミの収容に使われます。		
1464	BUILDING_SHORT_DESC	Combustion Plant	0	The incineration plant collects and burns garbage to produce electricity.	ゴミ焼却炉は集めたゴミを燃やして発電します。		
1465	BUILDING_SHORT_DESC	Hospital	0	The hospital treats patients with any diseases or injury. The Hospital has a helipad and can accept helicopters.	病院はあらゆる疾患やケガの患者を治療します。救急ヘリのためのヘリポートを備えています。		2018/6/13
1466	BUILDING_SHORT_DESC	Medical Clinic	0	The medical clinic treats patients with various illnesses.	診療所では様々な病気の患者を治療します。		
1467	BUILDING_SHORT_DESC	Crematory	0	The crematorium incinerates the bodies of deceased citizens.	火葬場は亡くなった市民の遺体を焼却します。		
1468	BUILDING_SHORT_DESC	Cemetery	0	The cemetery is the final resting place for deceased citizens.	墓地は亡くなった市民が永い眠りにつく場所です。		
1469	BUILDING_SHORT_DESC	Fire House	0	Fire houses dispatch firefighters and fire engines to put out fires.	消防署は火災を消し止めに当たる消防士と消防車を派遣します。		
1470	BUILDING_SHORT_DESC	Fire Station	0	The fire station can send out fire engines to extinguish fires around the city.	消防本部は消防車を派遣して都市のあちこちで起こる火災の鎮火に当たらせることができます。		
1471	BUILDING_SHORT_DESC	Police Station	0	The police station can dispatch patrol cars to take care of criminal activity.	警察署は犯罪を取り締まるためにパトカーを派遣することができます。		
